danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.629,0.851,5,-6.138,1,0.0303,0.0169,0,0.065,0.796,118.931,audio_features,2prd2maZSy2ObdVhUMbbJr,spotify:track:2prd2maZSy2ObdVhUMbbJr,https://api.spotify.com/v1/tracks/2prd2maZSy2ObdVhUMbbJr,https://api.spotify.com/v1/audio-analysis/2prd2maZSy2ObdVhUMbbJr,172267,4,2prd2maZSy2ObdVhUMbbJr,The Bitch Of Living - Original Broadway Cast Recording/2006,"John Gallagher, Jr.",Spring Awakening (Original Broadway Cast Recording)
0.305,0.0694,5,-19.287,1,0.0305,0.881,0.00327,0.0788,0.132,98.889,audio_features,1U5lcceV3DcHAUDtjTzyO6,spotify:track:1U5lcceV3DcHAUDtjTzyO6,https://api.spotify.com/v1/tracks/1U5lcceV3DcHAUDtjTzyO6,https://api.spotify.com/v1/audio-analysis/1U5lcceV3DcHAUDtjTzyO6,242765,4,1U5lcceV3DcHAUDtjTzyO6,No Voice,Cast Recording,Bare the Album Act 2
0.459,0.361,4,-9.2,1,0.0372,0.152,3.3e-05,0.109,0.0831,120.482,audio_features,5cGu6RiHYCB4K7NYtpicXf,spotify:track:5cGu6RiHYCB4K7NYtpicXf,https://api.spotify.com/v1/tracks/5cGu6RiHYCB4K7NYtpicXf,https://api.spotify.com/v1/audio-analysis/5cGu6RiHYCB4K7NYtpicXf,255164,4,5cGu6RiHYCB4K7NYtpicXf,One,Cast Recording,Bare the Album - Act 1
0.498,0.249,4,-11.578,0,0.047,0.596,0,0.109,0.182,76.604,audio_features,56ThAgAaWjACo2UAhBItSh,spotify:track:56ThAgAaWjACo2UAhBItSh,https://api.spotify.com/v1/tracks/56ThAgAaWjACo2UAhBItSh,https://api.spotify.com/v1/audio-analysis/56ThAgAaWjACo2UAhBItSh,161797,3,56ThAgAaWjACo2UAhBItSh,Ever After,Cast Recording,Bare the Album - Act 1
0.749,0.602,9,-10.125,1,0.15,0.0598,0,0.372,0.841,120.025,audio_features,129d5R4Op6sqpKMM23W8RX,spotify:track:129d5R4Op6sqpKMM23W8RX,https://api.spotify.com/v1/tracks/129d5R4Op6sqpKMM23W8RX,https://api.spotify.com/v1/audio-analysis/129d5R4Op6sqpKMM23W8RX,241441,4,129d5R4Op6sqpKMM23W8RX,Wonderland,Cast Recording,Bare the Album - Act 1
0.736,0.54,5,-10.42,0,0.295,0.241,0,0.332,0.677,114.786,audio_features,6wlZ8DLXp1dUibinGS0SLW,spotify:track:6wlZ8DLXp1dUibinGS0SLW,https://api.spotify.com/v1/tracks/6wlZ8DLXp1dUibinGS0SLW,https://api.spotify.com/v1/audio-analysis/6wlZ8DLXp1dUibinGS0SLW,247687,4,6wlZ8DLXp1dUibinGS0SLW,911! Emergency!,Cast Recording,Bare the Album - Act 1
0.738,0.256,4,-14.077,0,0.0313,0.394,0.00432,0.0986,0.0559,109.042,audio_features,2tCKpBemDAI6dBYI0SIQoN,spotify:track:2tCKpBemDAI6dBYI0SIQoN,https://api.spotify.com/v1/tracks/2tCKpBemDAI6dBYI0SIQoN,https://api.spotify.com/v1/audio-analysis/2tCKpBemDAI6dBYI0SIQoN,185458,4,2tCKpBemDAI6dBYI0SIQoN,One Kiss,Cast Recording,Bare the Album - Act 1
0.701,0.295,3,-13.138,1,0.0355,0.621,0,0.122,0.152,109.165,audio_features,0PTiNSf92CZq2ffN3Lg9GO,spotify:track:0PTiNSf92CZq2ffN3Lg9GO,https://api.spotify.com/v1/tracks/0PTiNSf92CZq2ffN3Lg9GO,https://api.spotify.com/v1/audio-analysis/0PTiNSf92CZq2ffN3Lg9GO,185133,4,0PTiNSf92CZq2ffN3Lg9GO,Best Kept Secret,Cast Recording,Bare the Album - Act 1
0.436,0.275,1,-12.42,1,0.0883,0.577,0,0.172,0.155,71.495,audio_features,4O6YmdfRscUCpjqMgKNzwd,spotify:track:4O6YmdfRscUCpjqMgKNzwd,https://api.spotify.com/v1/tracks/4O6YmdfRscUCpjqMgKNzwd,https://api.spotify.com/v1/audio-analysis/4O6YmdfRscUCpjqMgKNzwd,247223,4,4O6YmdfRscUCpjqMgKNzwd,Confession,Cast Recording,Bare the Album - Act 1
0.604,0.489,11,-10.366,0,0.115,0.0959,0,0.165,0.306,167.169,audio_features,7IqfeRNfc7ZQ878X38kJd9,spotify:track:7IqfeRNfc7ZQ878X38kJd9,https://api.spotify.com/v1/tracks/7IqfeRNfc7ZQ878X38kJd9,https://api.spotify.com/v1/audio-analysis/7IqfeRNfc7ZQ878X38kJd9,233639,3,7IqfeRNfc7ZQ878X38kJd9,Plain Jane Fat Ass,Cast Recording,Bare the Album - Act 1
0.681,0.573,7,-10.11,1,0.0316,0.061,0,0.137,0.405,119.966,audio_features,3vyEiVqOJGeeK55yYHyvoC,spotify:track:3vyEiVqOJGeeK55yYHyvoC,https://api.spotify.com/v1/tracks/3vyEiVqOJGeeK55yYHyvoC,https://api.spotify.com/v1/audio-analysis/3vyEiVqOJGeeK55yYHyvoC,234173,4,3vyEiVqOJGeeK55yYHyvoC,You & I,Cast Recording,Bare the Album - Act 1
0.549,0.928,0,-5.13,1,0.0626,0.000329,1.35e-06,0.0981,0.515,130.018,audio_features,6qXdC5KUAii87YnD9MOGG9,spotify:track:6qXdC5KUAii87YnD9MOGG9,https://api.spotify.com/v1/tracks/6qXdC5KUAii87YnD9MOGG9,https://api.spotify.com/v1/audio-analysis/6qXdC5KUAii87YnD9MOGG9,211187,4,6qXdC5KUAii87YnD9MOGG9,Over My Head (Cable Car),A Day To Remember,Attack Of The Killer B-Sides
0.597,0.487,0,-11.47,0,0.0307,0.462,0,0.0915,0.802,75.104,audio_features,4uKop5eqeLow56qacdfO1P,spotify:track:4uKop5eqeLow56qacdfO1P,https://api.spotify.com/v1/tracks/4uKop5eqeLow56qacdfO1P,https://api.spotify.com/v1/audio-analysis/4uKop5eqeLow56qacdfO1P,159333,4,4uKop5eqeLow56qacdfO1P,Breakfast In America,Supertramp,Breakfast In America
