danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.62,0.679,6,-8.664,0,0.0431,0.896,0.927,0.139,0.21,135.115,audio_features,5l6ek7Tebvu4CyWw9rJZcQ,spotify:track:5l6ek7Tebvu4CyWw9rJZcQ,https://api.spotify.com/v1/tracks/5l6ek7Tebvu4CyWw9rJZcQ,https://api.spotify.com/v1/audio-analysis/5l6ek7Tebvu4CyWw9rJZcQ,207556,4,5l6ek7Tebvu4CyWw9rJZcQ,Hikaru Nara - Lofi Remix,dj-Jo,Hikaru Nara (Lofi Remix)
0.792,0.138,2,-17.393,0,0.0832,0.949,0.942,0.124,0.434,80.028,audio_features,1X6P1bmORix03PpL5oIxRj,spotify:track:1X6P1bmORix03PpL5oIxRj,https://api.spotify.com/v1/tracks/1X6P1bmORix03PpL5oIxRj,https://api.spotify.com/v1/audio-analysis/1X6P1bmORix03PpL5oIxRj,165000,4,1X6P1bmORix03PpL5oIxRj,Fukashigi no Carte but is it okay if it's lofi?,Kijugo,Fukashigi no Carte but is it okay if it's lofi?
0.85,0.225,11,-15.275,0,0.124,0.874,0.891,0.0966,0.293,139.993,audio_features,5AhaJ2oPmZ4ZpXquuS7vyb,spotify:track:5AhaJ2oPmZ4ZpXquuS7vyb,https://api.spotify.com/v1/tracks/5AhaJ2oPmZ4ZpXquuS7vyb,https://api.spotify.com/v1/audio-analysis/5AhaJ2oPmZ4ZpXquuS7vyb,219429,4,5AhaJ2oPmZ4ZpXquuS7vyb,Black Catcher but is it okay if it's lofi?,Kijugo,Black Catcher but is it okay if it's lofi?
0.74,0.222,4,-18.576,0,0.0586,0.468,0.918,0.0782,0.148,139.991,audio_features,3aLcJuAarDz0kzxcdSbAYc,spotify:track:3aLcJuAarDz0kzxcdSbAYc,https://api.spotify.com/v1/tracks/3aLcJuAarDz0kzxcdSbAYc,https://api.spotify.com/v1/audio-analysis/3aLcJuAarDz0kzxcdSbAYc,113804,4,3aLcJuAarDz0kzxcdSbAYc,Again (Full Metal),Otaku,Anime Lofi Vol. 1
0.847,0.146,0,-19.128,0,0.0674,0.838,0.929,0.211,0.205,119.986,audio_features,723iQZxU8MToulytMk7hkG,spotify:track:723iQZxU8MToulytMk7hkG,https://api.spotify.com/v1/tracks/723iQZxU8MToulytMk7hkG,https://api.spotify.com/v1/audio-analysis/723iQZxU8MToulytMk7hkG,192000,4,723iQZxU8MToulytMk7hkG,Kataware Doki but is it okay if it's lofi?,Kijugo,Kataware Doki but is it okay if it's lofi?
0.742,0.372,0,-18.892,1,0.0759,0.93,0.93,0.103,0.571,150.047,audio_features,1i66zsaWvcRUjaLC3avDBv,spotify:track:1i66zsaWvcRUjaLC3avDBv,https://api.spotify.com/v1/tracks/1i66zsaWvcRUjaLC3avDBv,https://api.spotify.com/v1/audio-analysis/1i66zsaWvcRUjaLC3avDBv,106800,4,1i66zsaWvcRUjaLC3avDBv,Good Morning World but is it okay if it's lofi?,Kijugo,Good Morning World but is it okay if it's lofi?
0.808,0.331,10,-13.345,1,0.0401,0.612,0.894,0.103,0.305,119.937,audio_features,6p7LCmClblM4MBjn4zaCW7,spotify:track:6p7LCmClblM4MBjn4zaCW7,https://api.spotify.com/v1/tracks/6p7LCmClblM4MBjn4zaCW7,https://api.spotify.com/v1/audio-analysis/6p7LCmClblM4MBjn4zaCW7,184000,4,6p7LCmClblM4MBjn4zaCW7,Kiss of Death but is it okay if it's lofi?,Kijugo,Kiss of Death but is it okay if it's lofi?
0.819,0.2,1,-13.333,0,0.0695,0.665,0.859,0.15,0.302,82.351,audio_features,37e31nThyKhdRp3we8ACPl,spotify:track:37e31nThyKhdRp3we8ACPl,https://api.spotify.com/v1/tracks/37e31nThyKhdRp3we8ACPl,https://api.spotify.com/v1/audio-analysis/37e31nThyKhdRp3we8ACPl,105550,4,37e31nThyKhdRp3we8ACPl,the day ~ my hero academia lofi,Closed on Sunday,the day ~ my hero academia lofi
0.73,0.326,1,-11.265,0,0.0527,0.864,0.932,0.102,0.209,120.005,audio_features,3NQ1xXh0XHaUTkaStccYUF,spotify:track:3NQ1xXh0XHaUTkaStccYUF,https://api.spotify.com/v1/tracks/3NQ1xXh0XHaUTkaStccYUF,https://api.spotify.com/v1/audio-analysis/3NQ1xXh0XHaUTkaStccYUF,221962,4,3NQ1xXh0XHaUTkaStccYUF,Inferno but is it okay if it's lofi?,Kijugo,Inferno but is it okay if it's lofi?
0.471,0.16,7,-16.251,1,0.0554,0.809,0.71,0.348,0.0446,120.599,audio_features,07z71gr2si2PFyH7PwN0Bq,spotify:track:07z71gr2si2PFyH7PwN0Bq,https://api.spotify.com/v1/tracks/07z71gr2si2PFyH7PwN0Bq,https://api.spotify.com/v1/audio-analysis/07z71gr2si2PFyH7PwN0Bq,108197,4,07z71gr2si2PFyH7PwN0Bq,Departure! ~ Hunter X Hunter Lofi,SuperDope,Departure! ~ Hunter X Hunter Lofi
